run_id,plant,line,product,shift,start_datetime,end_datetime,duration_hours,input_weight_kg,expected_yield,actual_yield,yield_pct,avg_brix,grade_a_pct,downtime_minutes,is_organic_run,num_lots_consumed
RUN-000647,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 1L,Afternoon,2025-08-09 14:05:00,2025-08-09 19:35:59,5.52,41941.0,17615.2,14417.3,81.85,6.06,67.04,29,False,179
RUN-000648,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Milk 400ml,Morning,2025-07-27 06:00:00,2025-07-27 11:30:13,5.5,20919.5,6275.8,5402.4,86.08,6.0,75.0,15,True,84
RUN-000649,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Afternoon,2025-10-11 14:26:00,2025-10-11 19:24:05,4.97,12883.6,3865.1,2951.4,76.36,6.03,61.11,19,False,54
RUN-000650,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 1L,Afternoon,2024-11-20 14:11:00,2024-11-20 19:15:03,5.07,13957.2,5862.0,4842.1,82.6,5.88,67.24,29,False,58
RUN-000651,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Afternoon,2026-05-23 14:14:00,2026-05-23 18:32:52,4.31,12681.0,5326.0,4487.1,84.25,5.73,60.78,66,False,51
RUN-000652,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 330ml,Morning,2025-08-21 06:00:00,2025-08-21 12:01:21,6.02,25338.7,10642.3,9094.9,85.46,6.03,74.75,53,False,99
RUN-000653,Ben Tre New Facility,Line 2,Desiccated Coconut Premium,Afternoon,2024-07-31 14:16:00,2024-07-31 18:54:45,4.65,34705.7,4164.7,3374.1,81.02,6.02,60.9,5,False,133
RUN-000654,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Morning,2025-01-20 06:11:00,2025-01-20 12:07:24,5.94,13969.6,5867.2,4573.4,77.95,6.01,62.26,26,False,53
RUN-000655,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Afternoon,2025-01-25 14:09:00,2025-01-25 22:45:18,8.61,45006.9,18902.9,16841.0,89.09,6.07,69.49,63,False,177
RUN-000656,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 1L,Night,2026-03-24 22:12:00,2026-03-25 06:16:02,8.07,19564.7,8217.2,5885.6,71.63,6.0,67.86,29,False,84
RUN-000657,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Night,2024-07-04 22:29:00,2024-07-05 05:59:36,7.51,34785.5,14609.9,12136.6,83.07,6.14,62.59,22,False,147
RUN-000658,Ben Tre Main Plant,Line 3,Cocoxim Coconut Milk 400ml,Morning,2025-04-28 06:23:00,2025-04-28 12:57:15,6.57,25368.8,7610.6,6037.0,79.32,5.95,58.04,11,False,112
RUN-000659,Ben Tre Main Plant,Line 3,Cocoxim Coconut Cream 400ml,Morning,2025-05-18 06:08:00,2025-05-18 12:02:18,5.91,14040.2,2527.2,2192.7,86.76,6.02,71.67,41,False,60
RUN-000660,Ben Tre Main Plant,Line 3,Cocoxim Coconut Cream 400ml,Morning,2025-06-01 06:06:00,2025-06-01 13:20:09,7.24,26760.0,4816.8,4258.5,88.41,6.03,72.57,23,False,113
RUN-000661,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Pink 330ml,Afternoon,2024-08-21 14:02:00,2024-08-21 23:45:19,9.72,14830.9,6229.0,4752.5,76.3,5.87,61.9,19,False,63
RUN-000662,Ben Tre Main Plant,Line 3,Cocoxim Coconut Milk 400ml,Night,2025-08-26 22:14:00,2025-08-27 04:06:07,5.87,23077.3,6923.2,5600.4,80.89,5.95,71.0,9,False,100
RUN-000663,Ben Tre New Facility,Line 2,Desiccated Coconut Fine,Morning,2025-10-21 06:30:00,2025-10-21 16:20:07,9.84,37270.5,4472.5,3442.7,76.97,5.92,68.21,17,False,151
RUN-000664,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Afternoon,2025-07-11 14:27:00,2025-07-11 18:56:57,4.5,31117.6,9335.3,7721.2,82.71,6.01,68.25,4,False,126
RUN-000665,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Lychee 330ml,Night,2026-01-12 22:15:00,2026-01-13 02:40:53,4.43,20569.0,8639.0,7084.7,82.01,6.01,69.05,193,False,84
RUN-000666,Ben Tre New Facility,Line 3,Cocoxim Coconut Oil 500ml,Afternoon,2025-08-04 14:30:00,2025-08-04 20:52:04,6.37,38108.5,1905.4,1536.5,80.64,5.97,64.14,22,False,145
RUN-000667,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 1L,Morning,2026-01-16 06:06:00,2026-01-16 14:40:39,8.58,28112.2,11807.1,9699.5,82.15,6.04,66.96,29,False,115
RUN-000668,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Afternoon,2025-02-19 14:01:00,2025-02-19 23:32:43,9.53,35208.5,10562.6,8742.1,82.76,5.96,66.2,23,False,142
RUN-000669,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 330ml,Morning,2024-06-28 06:24:00,2024-06-28 10:57:13,4.55,37579.1,15783.2,13285.4,84.17,6.0,62.84,13,False,148
RUN-000670,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Cream 400ml,Night,2025-08-11 22:27:00,2025-08-12 02:58:59,4.53,47626.9,8572.8,6767.2,78.94,5.92,66.84,34,True,196
RUN-000671,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 1L,Morning,2024-06-17 06:02:00,2024-06-17 14:40:32,8.64,39875.0,16747.5,13755.0,82.13,5.94,74.36,14,False,156
RUN-000672,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 330ml,Morning,2025-10-27 06:16:00,2025-10-27 15:57:27,9.69,40823.0,17145.7,14778.3,86.19,5.96,74.55,1,False,165
RUN-000673,Ben Tre New Facility,Line 3,Cocoxim Coconut Oil 500ml,Night,2025-09-10 22:29:00,2025-09-11 06:13:47,7.75,22205.2,1110.3,893.7,80.49,5.96,73.91,8,False,92
RUN-000674,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Morning,2026-05-05 06:00:00,2026-05-05 10:21:58,4.37,13153.1,3945.9,2996.8,75.95,6.1,66.67,0,False,51
RUN-000675,Ben Tre New Facility,Line 3,Cocoxim Coconut Oil 500ml,Afternoon,2025-10-13 14:19:00,2025-10-13 20:53:36,6.58,36378.5,1818.9,1523.7,83.77,6.04,65.97,1,False,144
RUN-000676,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 330ml,Night,2025-09-26 22:12:00,2025-09-27 06:33:04,8.35,21667.3,9100.3,8127.5,89.31,5.99,74.12,8,False,85
RUN-000677,Ben Tre New Facility,Line 3,Cocoxim Coconut Oil 500ml,Night,2026-03-11 22:21:00,2026-03-12 07:34:08,9.22,44417.8,2220.9,1694.3,76.29,5.98,59.67,51,False,181
RUN-000678,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Afternoon,2026-02-27 14:12:00,2026-02-27 22:38:06,8.44,17305.3,5191.6,3847.5,74.11,5.95,70.0,66,False,70
RUN-000679,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Night,2025-04-12 22:06:00,2025-04-13 06:22:17,8.27,44719.4,18782.1,16268.3,86.62,6.07,69.4,17,False,183
RUN-000680,Ben Tre New Facility,Line 3,Cocoxim Coconut Oil 500ml,Afternoon,2024-12-05 14:30:00,2024-12-05 19:11:38,4.69,46502.7,2325.1,1799.7,77.4,5.95,59.57,72,False,188
RUN-000681,Ben Tre Main Plant,Line 3,Cocoxim Coconut Milk 400ml,Afternoon,2024-11-27 14:28:00,2024-11-27 20:46:03,6.3,29953.5,8986.1,7840.8,87.25,5.94,71.07,75,False,121
RUN-000682,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Afternoon,2026-05-25 14:27:00,2026-05-25 19:47:34,5.34,47623.6,14287.1,9591.1,67.13,5.97,60.41,33,False,197
RUN-000683,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Afternoon,2025-01-30 14:03:00,2025-01-30 19:47:45,5.75,19793.1,5937.9,4695.0,79.07,5.93,70.51,5,False,78
RUN-000684,Ben Tre New Facility,Line 2,Desiccated Coconut Fine,Night,2025-07-10 22:23:00,2025-07-11 02:23:36,4.01,15916.6,1910.0,1581.4,82.8,6.03,63.08,97,False,65
RUN-000685,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 330ml,Afternoon,2024-10-03 14:00:00,2024-10-03 21:13:47,7.23,39505.0,16592.1,14795.1,89.17,5.95,77.84,15,True,167
RUN-000686,Ben Tre Main Plant,Line 3,Cocoxim Coconut Milk 400ml,Afternoon,2026-02-19 14:09:00,2026-02-19 21:09:51,7.01,18129.1,5438.7,4270.8,78.53,5.97,58.02,17,False,81
RUN-000687,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Milk 400ml,Night,2025-01-17 22:29:00,2025-01-18 07:20:45,8.86,14480.0,4344.0,3737.7,86.04,5.98,71.43,16,True,63
RUN-000688,Ben Tre New Facility,Line 2,Desiccated Coconut Premium,Afternoon,2025-12-29 14:10:00,2025-12-29 20:42:04,6.53,40757.1,4890.9,4169.3,85.25,6.05,66.67,18,False,171
RUN-000689,Ben Tre New Facility,Line 2,Desiccated Coconut Fine,Morning,2024-09-23 06:10:00,2024-09-23 14:40:48,8.51,49178.7,5901.4,4949.6,83.87,6.02,63.13,4,False,198
RUN-000690,Ben Tre New Facility,Line 3,Cocoxim Coconut Oil 500ml,Morning,2025-01-16 06:25:00,2025-01-16 14:54:25,8.49,12441.5,622.1,538.7,86.59,5.98,71.15,28,False,52
RUN-000691,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Pink 330ml,Morning,2024-08-12 06:11:00,2024-08-12 16:01:41,9.84,22651.5,9513.6,7223.3,75.93,6.01,67.37,10,False,95
RUN-000692,Ben Tre Main Plant,Line 3,Cocoxim Coconut Cream 400ml,Morning,2025-02-21 06:03:00,2025-02-21 11:29:42,5.45,40346.7,7262.4,6101.0,84.01,5.97,69.71,29,False,175
RUN-000693,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Night,2025-03-24 22:20:00,2025-03-25 05:00:14,6.67,12890.6,3867.2,3360.7,86.9,6.05,61.54,6,False,52
RUN-000694,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Night,2026-05-27 22:03:00,2026-05-28 06:48:57,8.77,24066.7,7220.0,5802.7,80.37,5.86,66.67,14,False,96
RUN-000695,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 330ml,Night,2025-08-05 22:00:00,2025-08-06 04:21:46,6.36,47653.6,20014.5,17214.3,86.01,6.03,64.71,18,False,187
RUN-000696,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Morning,2026-04-21 06:05:00,2026-04-21 15:15:19,9.17,23890.8,10034.1,8390.5,83.62,6.02,65.62,3,False,96
RUN-000697,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 330ml,Afternoon,2026-01-12 14:27:00,2026-01-12 22:58:06,8.52,17594.2,7389.6,6129.4,82.95,6.0,71.83,19,False,71
RUN-000698,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Morning,2025-04-19 06:30:00,2025-04-19 16:10:29,9.67,29569.9,12419.4,9918.1,79.86,5.95,59.2,16,False,125
RUN-000699,Ben Tre New Facility,Line 3,Cocoxim Coconut Oil 500ml,Morning,2026-05-21 06:21:00,2026-05-21 15:16:06,8.92,26702.6,1335.1,1044.9,78.26,6.06,64.55,44,False,110
RUN-000700,Ben Tre New Facility,Line 2,Desiccated Coconut Fine,Morning,2025-03-27 06:23:00,2025-03-27 14:07:01,7.73,17577.2,2109.3,1658.4,78.62,5.99,66.67,58,False,69
RUN-000701,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Lychee 330ml,Morning,2026-05-28 06:17:00,2026-05-28 11:30:21,5.22,27570.3,11579.5,9723.9,83.98,6.0,68.64,11,False,118
RUN-000702,Ben Tre New Facility,Line 2,Desiccated Coconut Fine,Afternoon,2024-11-20 14:25:00,2024-11-20 21:01:06,6.6,13613.7,1633.6,1316.8,80.61,6.01,73.21,18,False,56
RUN-000703,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Milk 400ml,Afternoon,2025-06-22 14:24:00,2025-06-22 20:02:22,5.64,25690.7,7707.2,6127.7,79.51,6.06,82.24,86,True,107
RUN-000704,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 330ml,Night,2025-12-07 22:28:00,2025-12-08 04:18:21,5.84,45422.7,19077.5,15949.4,83.6,6.01,71.43,50,False,175
RUN-000705,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Afternoon,2025-05-07 14:05:00,2025-05-07 20:09:15,6.07,44843.2,18834.1,15994.8,84.92,5.96,61.83,16,False,186
RUN-000706,Ben Tre Main Plant,Line 3,Cocoxim Coconut Milk 400ml,Morning,2026-04-20 06:04:00,2026-04-20 12:20:22,6.27,29469.0,8840.7,7897.8,89.33,5.97,73.73,11,False,118
RUN-000707,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Afternoon,2024-12-20 14:11:00,2024-12-20 22:58:26,8.79,43215.6,12964.7,10365.8,79.95,6.1,69.1,71,False,178
RUN-000708,Ben Tre New Facility,Line 3,Cocoxim Coconut Oil 500ml,Afternoon,2025-04-24 14:24:00,2025-04-24 20:16:35,5.88,16775.1,838.8,701.2,83.6,6.01,71.23,51,False,73
RUN-000709,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 1L,Night,2025-11-07 22:21:00,2025-11-08 08:20:15,9.99,44835.5,18830.9,14320.8,76.05,6.02,69.89,19,True,186
RUN-000710,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Night,2024-12-05 22:29:00,2024-12-06 07:46:29,9.29,43592.9,18309.0,14407.7,78.69,5.92,65.76,45,False,184
RUN-000711,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Morning,2025-07-09 06:11:00,2025-07-09 16:00:06,9.82,31020.7,9306.2,7937.1,85.29,5.83,61.76,47,False,136
RUN-000712,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Lychee 330ml,Morning,2025-03-14 06:00:00,2025-03-14 14:25:41,8.43,44672.2,18762.3,14744.8,78.59,6.03,65.64,67,False,195
RUN-000713,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Afternoon,2026-03-10 14:01:00,2026-03-10 20:09:04,6.13,40472.4,16998.4,13575.3,79.86,6.13,62.28,10,False,167
RUN-000714,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 330ml,Afternoon,2025-08-31 14:06:00,2025-08-31 18:36:30,4.51,42852.1,17997.9,14651.2,81.41,6.03,77.9,16,True,181
RUN-000715,Ben Tre New Facility,Line 2,Desiccated Coconut Fine,Afternoon,2025-07-25 14:09:00,2025-07-25 20:20:13,6.19,23097.0,2771.6,2301.9,83.05,5.93,63.54,14,False,96
RUN-000716,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Lychee 330ml,Afternoon,2024-06-21 14:28:00,2024-06-21 23:41:23,9.22,25879.5,10869.4,8553.4,78.69,6.07,65.0,57,False,100
RUN-000717,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Lychee 330ml,Afternoon,2024-10-15 14:15:00,2024-10-15 21:33:02,7.3,18369.1,7715.0,6794.7,88.07,5.98,68.29,12,False,82
RUN-000718,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Morning,2024-10-06 06:25:00,2024-10-06 10:32:36,4.13,22116.8,6635.0,5446.0,82.08,5.92,70.79,6,False,89
RUN-000719,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 1L,Afternoon,2025-10-20 14:09:00,2025-10-20 21:03:56,6.92,38615.0,16218.3,13938.1,85.94,6.01,70.44,5,True,159
RUN-000720,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Pink 330ml,Afternoon,2026-04-29 14:06:00,2026-04-29 20:56:36,6.84,18803.2,7897.3,6953.3,88.05,5.94,76.32,5,False,76
RUN-000721,Ben Tre New Facility,Line 2,Desiccated Coconut Premium,Morning,2024-10-17 06:12:00,2024-10-17 10:25:48,4.23,22530.4,2703.6,2176.4,80.5,5.94,71.72,30,False,99
RUN-000722,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Lychee 330ml,Night,2024-08-17 22:13:00,2024-08-18 06:04:47,7.86,30421.9,12777.2,9933.5,77.74,6.0,59.84,10,False,127
RUN-000723,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 330ml,Morning,2024-07-27 06:01:00,2024-07-27 13:58:45,7.96,32206.0,13526.5,10760.6,79.55,5.99,67.42,23,False,132
RUN-000724,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Lychee 330ml,Afternoon,2025-05-24 14:03:00,2025-05-24 18:37:52,4.58,11865.8,4983.6,4299.5,86.27,6.14,69.81,10,False,53
RUN-000725,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Milk 400ml,Afternoon,2026-04-12 14:06:00,2026-04-12 21:36:21,7.51,17025.6,5107.7,3790.9,74.22,5.9,72.22,250,True,72
RUN-000726,Ben Tre New Facility,Line 2,Desiccated Coconut Fine,Morning,2024-09-25 06:30:00,2024-09-25 13:46:46,7.28,32582.1,3909.9,2882.9,73.73,5.98,67.88,1,False,137
RUN-000727,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Cream 400ml,Afternoon,2025-06-25 14:20:00,2025-06-25 22:38:14,8.3,40477.8,7286.0,5965.3,81.87,5.95,70.19,76,True,161
RUN-000728,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Pink 330ml,Morning,2025-04-08 06:30:00,2025-04-08 13:53:49,7.4,23254.4,9766.8,8507.9,87.11,6.04,68.37,19,False,98
RUN-000729,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Lychee 330ml,Afternoon,2026-01-12 14:12:00,2026-01-12 21:50:35,7.64,24886.2,10452.2,8644.0,82.7,6.14,63.73,65,False,102
RUN-000730,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Cream 400ml,Afternoon,2025-01-27 14:22:00,2025-01-27 19:58:39,5.61,21028.4,3785.1,2989.5,78.98,6.07,72.5,8,True,80
RUN-000731,Ben Tre New Facility,Line 3,Cocoxim Coconut Oil 500ml,Morning,2025-03-19 06:20:00,2025-03-19 16:12:48,9.88,24996.6,1249.8,910.0,72.81,5.92,66.02,25,False,103
RUN-000732,Ben Tre Main Plant,Line 3,Cocoxim Coconut Cream 400ml,Afternoon,2024-10-30 14:28:00,2024-10-30 22:08:08,7.67,32797.6,5903.6,4642.9,78.65,6.09,68.42,8,False,133
RUN-000733,Ben Tre Main Plant,Line 3,Cocoxim Coconut Milk 400ml,Afternoon,2026-05-21 14:30:00,2026-05-21 22:25:22,7.92,47352.1,14205.6,12006.0,84.52,6.01,65.45,7,False,191
RUN-000734,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Morning,2025-09-15 06:23:00,2025-09-15 14:44:27,8.36,34542.4,10362.7,8197.5,79.11,5.9,71.53,49,False,144
RUN-000735,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 1L,Afternoon,2024-07-07 14:05:00,2024-07-07 23:23:41,9.31,36290.4,15242.0,12834.2,84.2,5.99,74.0,1,True,150
RUN-000736,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Morning,2025-12-07 06:23:00,2025-12-07 14:53:09,8.5,13367.1,4010.1,3042.5,75.87,6.01,62.26,226,False,53
RUN-000737,Ben Tre New Facility,Line 2,Desiccated Coconut Premium,Afternoon,2024-09-09 14:04:00,2024-09-09 23:41:53,9.63,13190.3,1582.8,1239.9,78.34,5.96,71.7,5,False,53
RUN-000738,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Milk 400ml,Afternoon,2025-04-26 14:15:00,2025-04-26 19:10:37,4.93,15265.5,4579.6,3856.4,84.21,5.96,62.5,3,True,64
RUN-000739,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Pink 330ml,Afternoon,2025-11-21 14:04:00,2025-11-21 18:04:26,4.01,26394.2,11085.6,8726.2,78.72,6.07,66.36,10,False,107
RUN-000740,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Morning,2025-11-01 06:03:00,2025-11-01 11:23:49,5.35,29860.4,8958.1,6889.6,76.91,5.93,68.85,11,False,122
RUN-000741,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 330ml,Afternoon,2024-12-15 14:16:00,2024-12-15 20:16:32,6.01,23944.5,10056.7,7640.3,75.97,6.0,64.58,29,False,96
RUN-000742,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 1L,Night,2025-11-09 22:11:00,2025-11-10 07:46:50,9.6,16231.5,6817.2,5085.4,74.6,6.0,69.57,9,False,69
RUN-000743,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Night,2024-10-09 22:13:00,2024-10-10 07:58:27,9.76,29643.0,8892.9,6909.0,77.69,5.95,67.77,9,False,121
RUN-000744,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Night,2024-11-04 22:29:00,2024-11-05 03:57:31,5.48,38547.5,11564.2,9601.2,83.03,5.96,73.89,19,False,157
RUN-000745,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Milk 400ml,Morning,2026-06-05 06:07:00,2026-06-05 12:17:12,6.17,25190.3,7557.1,5903.7,78.12,6.04,72.55,47,True,102
RUN-000746,Ben Tre New Facility,Line 3,Cocoxim Coconut Oil 500ml,Night,2024-11-10 22:29:00,2024-11-11 07:57:39,9.48,28025.7,1401.3,1161.7,82.9,5.91,64.29,0,False,112
RUN-000747,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 330ml,Night,2025-10-17 22:27:00,2025-10-18 03:23:56,4.95,21109.3,8865.9,6987.6,78.81,5.96,71.26,0,True,87
RUN-000748,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 1L,Night,2024-11-06 22:16:00,2024-11-07 06:27:28,8.19,29674.9,12463.5,10349.5,83.04,6.0,76.98,38,True,126
RUN-000749,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 330ml,Morning,2026-04-04 06:19:00,2026-04-04 14:49:24,8.51,43007.5,18063.1,15942.6,88.26,6.0,68.54,20,False,178
RUN-000750,Ben Tre New Facility,Line 3,Cocoxim Coconut Oil 500ml,Morning,2025-08-23 06:08:00,2025-08-23 15:58:19,9.84,45110.4,2255.5,1728.0,76.61,5.95,71.04,6,False,183
RUN-000751,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Afternoon,2025-10-17 14:20:00,2025-10-17 22:11:04,7.85,36802.1,15456.9,11691.9,75.64,6.03,62.59,13,False,147
RUN-000752,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Lychee 330ml,Morning,2024-07-14 06:09:00,2024-07-14 11:07:35,4.98,19596.8,8230.7,7008.7,85.15,5.93,67.53,5,False,77
RUN-000753,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 330ml,Afternoon,2026-01-14 14:01:00,2026-01-14 18:18:17,4.29,17311.0,7270.6,5444.5,74.88,5.96,63.01,8,False,73
RUN-000754,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Lychee 330ml,Night,2024-10-26 22:21:00,2024-10-27 02:56:03,4.58,37642.3,15809.8,13349.6,84.44,5.99,70.13,41,False,154
RUN-000755,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Morning,2026-02-06 06:09:00,2026-02-06 11:07:02,4.97,41814.9,12544.5,11046.1,88.06,5.99,67.86,36,False,168
RUN-000756,Ben Tre New Facility,Line 3,Cocoxim Coconut Oil 500ml,Afternoon,2024-10-28 14:09:00,2024-10-28 20:18:42,6.16,38719.5,1936.0,1560.0,80.58,6.03,65.62,23,False,160
RUN-000757,Ben Tre Main Plant,Line 3,Cocoxim Coconut Cream 400ml,Morning,2024-09-23 06:04:00,2024-09-23 14:39:52,8.6,31134.9,5604.3,4930.7,87.98,5.92,70.54,15,False,129
RUN-000758,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 1L,Afternoon,2026-01-27 14:11:00,2026-01-27 18:43:07,4.54,24893.7,10455.4,8897.4,85.1,6.07,67.37,16,False,95
RUN-000759,Ben Tre New Facility,Line 2,Desiccated Coconut Premium,Afternoon,2026-01-19 14:01:00,2026-01-19 20:11:50,6.18,29534.2,3544.1,2863.2,80.79,6.08,68.29,28,False,123
RUN-000760,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Cream 400ml,Night,2024-09-09 22:13:00,2024-09-10 05:15:08,7.04,27859.5,5014.7,4501.6,89.77,6.0,74.36,24,True,117
RUN-000761,Ben Tre New Facility,Line 2,Desiccated Coconut Premium,Morning,2024-11-21 06:09:00,2024-11-21 12:24:17,6.25,49368.9,5924.3,5005.8,84.5,6.0,64.1,51,False,195
RUN-000762,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Cream 400ml,Morning,2024-10-05 06:05:00,2024-10-05 14:28:26,8.39,35731.7,6431.7,5356.9,83.29,6.0,77.48,1,True,151
RUN-000763,Ben Tre New Facility,Line 2,Desiccated Coconut Fine,Afternoon,2024-10-11 14:14:00,2024-10-11 18:27:46,4.23,20673.0,2480.8,2002.0,80.7,6.0,77.53,20,False,89
RUN-000764,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Afternoon,2025-08-30 14:06:00,2025-08-30 18:25:28,4.32,13092.4,5498.8,4690.2,85.29,6.04,72.73,25,False,55
RUN-000765,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Pink 330ml,Night,2025-04-17 22:14:00,2025-04-18 07:27:39,9.23,43307.7,18189.2,15112.8,83.09,5.97,66.3,44,False,184
RUN-000766,Ben Tre New Facility,Line 3,Cocoxim Coconut Oil 500ml,Morning,2024-12-01 06:11:00,2024-12-01 15:50:05,9.65,41885.4,2094.3,1738.3,83.0,5.96,68.21,84,False,173
RUN-000767,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Night,2026-01-11 22:06:00,2026-01-12 02:34:00,4.47,48052.7,14415.8,10786.6,74.82,6.03,71.21,43,False,198
RUN-000768,Ben Tre New Facility,Line 3,Cocoxim Coconut Oil 500ml,Afternoon,2024-11-17 14:29:00,2024-11-17 19:22:05,4.88,32399.2,1620.0,1416.6,87.44,6.06,63.36,7,False,131
RUN-000769,Ben Tre New Facility,Line 2,Desiccated Coconut Fine,Night,2026-04-01 22:03:00,2026-04-02 02:16:08,4.22,24984.5,2998.1,2668.7,89.01,6.03,70.41,22,False,98
RUN-000770,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 330ml,Afternoon,2025-06-30 14:00:00,2025-06-30 19:48:42,5.81,32630.0,13704.6,11444.6,83.51,5.94,64.84,17,False,128
RUN-000771,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Cream 400ml,Afternoon,2025-12-23 14:16:00,2025-12-24 00:06:39,9.84,32878.4,5918.1,5298.9,89.54,6.11,71.11,11,True,135
RUN-000772,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Lychee 330ml,Night,2025-04-03 22:22:00,2025-04-04 06:26:54,8.08,27256.0,11447.5,10181.0,88.94,5.94,72.95,48,False,122
RUN-000773,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Morning,2026-04-12 06:19:00,2026-04-12 15:54:41,9.59,17961.5,7543.8,6562.0,86.99,5.98,68.42,19,False,76
